"name","pname","version","patches","system","out","outputs","store_path","cpe","purl","urls","pname_meta","version_meta","meta_homepage","meta_unfree","meta_description","meta_license_short","meta_license_spdxid","meta_maintainers_email"
"crate-windows_x86_64_msvc-0.48.5.tar.gz","crate-windows_x86_64_msvc-0.48.5.tar.gz","","","x86_64-linux","/nix/store/zialsq52hysigk7a5lkmlvvw79b3wdpi-crate-windows_x86_64_msvc-0.48.5.tar.gz","['/nix/store/zialsq52hysigk7a5lkmlvvw79b3wdpi-crate-windows_x86_64_msvc-0.48.5.tar.gz']","/nix/store/av9jcda1258a3hdz1w041gbjsp7y5g73-crate-windows_x86_64_msvc-0.48.5.tar.gz.drv","cpe:2.3:a:crate-windows_x86_64_msvc-0.48.5.tar.gz:crate-windows_x86_64_msvc-0.48.5.tar.gz::*:*:*:*:*:*:*","pkg:nix/crate-windows_x86_64_msvc-0.48.5.tar.gz","https://crates.io/api/v1/crates/windows_x86_64_msvc/0.48.5/download","","","","","","","",""
"crate-windows_x86_64_msvc-0.52.5.tar.gz","crate-windows_x86_64_msvc-0.52.5.tar.gz","","","x86_64-linux","/nix/store/sdhdj1sncv5cg8kgzlfczg95ii53ps8y-crate-windows_x86_64_msvc-0.52.5.tar.gz","['/nix/store/sdhdj1sncv5cg8kgzlfczg95ii53ps8y-crate-windows_x86_64_msvc-0.52.5.tar.gz']","/nix/store/jkq0rp6jhvk1x273a04qjgym3a70mnjb-crate-windows_x86_64_msvc-0.52.5.tar.gz.drv","cpe:2.3:a:crate-windows_x86_64_msvc-0.52.5.tar.gz:crate-windows_x86_64_msvc-0.52.5.tar.gz::*:*:*:*:*:*:*","pkg:nix/crate-windows_x86_64_msvc-0.52.5.tar.gz","https://crates.io/api/v1/crates/windows_x86_64_msvc/0.52.5/download","","","","","","","",""
"crossbeam-deque-0.8.5","crossbeam-deque-0.8.5","","","x86_64-linux","/nix/store/57dqdadmkq6gvpbb0lx4lqacdc131ay6-crossbeam-deque-0.8.5","['/nix/store/57dqdadmkq6gvpbb0lx4lqacdc131ay6-crossbeam-deque-0.8.5']","/nix/store/vinp2snx16llsjy3gbd2n4x7432yzh8q-crossbeam-deque-0.8.5.drv","cpe:2.3:a:crossbeam-deque-0.8.5:crossbeam-deque-0.8.5::*:*:*:*:*:*:*","pkg:nix/crossbeam-deque-0.8.5","","","","","","","","",""
"crossbeam-epoch-0.9.18","crossbeam-epoch-0.9.18","","","x86_64-linux","/nix/store/d2m1qi6k41zjq8aj2rxmfq6f4h26831j-crossbeam-epoch-0.9.18","['/nix/store/d2m1qi6k41zjq8aj2rxmfq6f4h26831j-crossbeam-epoch-0.9.18']","/nix/store/hbginx8srki1fly3zp3mwc7k4qxzxf7g-crossbeam-epoch-0.9.18.drv","cpe:2.3:a:crossbeam-epoch-0.9.18:crossbeam-epoch-0.9.18::*:*:*:*:*:*:*","pkg:nix/crossbeam-epoch-0.9.18","","","","","","","","",""
"crossbeam-utils-0.8.19","crossbeam-utils-0.8.19","","","x86_64-linux","/nix/store/j6ayjy36wf9nqvxydhmwpw08nwhapibr-crossbeam-utils-0.8.19","['/nix/store/j6ayjy36wf9nqvxydhmwpw08nwhapibr-crossbeam-utils-0.8.19']","/nix/store/y0pija6dpwr0ndmz9wfx1yfa2ibscpkp-crossbeam-utils-0.8.19.drv","cpe:2.3:a:crossbeam-utils-0.8.19:crossbeam-utils-0.8.19::*:*:*:*:*:*:*","pkg:nix/crossbeam-utils-0.8.19","","","","","","","","",""
"crypto-common-0.1.6","crypto-common-0.1.6","","","x86_64-linux","/nix/store/87qbzs1av02jw48plvx964kfjiid6l0g-crypto-common-0.1.6","['/nix/store/87qbzs1av02jw48plvx964kfjiid6l0g-crypto-common-0.1.6']","/nix/store/fc4vk1nmjhj7m7j6xm8r5dd6zbil1h5s-crypto-common-0.1.6.drv","cpe:2.3:a:crypto-common-0.1.6:crypto-common-0.1.6::*:*:*:*:*:*:*","pkg:nix/crypto-common-0.1.6","","","","","","","","",""
"curl-0.4.46","curl-0.4.46","","","x86_64-linux","/nix/store/jp1pf1hizkkvvcaz385085f2jq2rw504-curl-0.4.46","['/nix/store/jp1pf1hizkkvvcaz385085f2jq2rw504-curl-0.4.46']","/nix/store/cjkjglpdlbs70h4adchps6gd0cng0qy6-curl-0.4.46.drv","cpe:2.3:a:curl-0.4.46:curl-0.4.46::*:*:*:*:*:*:*","pkg:nix/curl-0.4.46","","","","","","","","",""
"curl-8.19.0","curl","8.19.0","","x86_64-linux","/nix/store/5vni9zvi5ba7hrbhr4hffj2200drk14p-curl-8.19.0","['/nix/store/5vni9zvi5ba7hrbhr4hffj2200drk14p-curl-8.19.0']","/nix/store/2ghpvnzn1w3kkpg1xk6rj1fvl7cjhhmn-curl-8.19.0.drv","cpe:2.3:a:curl:curl:8.19.0:*:*:*:*:*:*:*","pkg:nix/curl@8.19.0","","curl","8.19.0","https://curl.se/","False","Command line tool for transferring files with URL syntax","curl","curl","jason@oconal.id.au;contact@scrumplex.net"
"curl-8.19.0","curl","8.19.0","","x86_64-linux","/nix/store/fh2wdz90pn7x7s6hnva4aifjfbsyb67k-curl-8.19.0","['/nix/store/fh2wdz90pn7x7s6hnva4aifjfbsyb67k-curl-8.19.0']","/nix/store/bzy452027ss7iblcnczx7a4jhym99w6i-curl-8.19.0.drv","cpe:2.3:a:curl:curl:8.19.0:*:*:*:*:*:*:*","pkg:nix/curl@8.19.0","","curl","8.19.0","https://curl.se/","False","Command line tool for transferring files with URL syntax","curl","curl","jason@oconal.id.au;contact@scrumplex.net"
"curl-8.19.0","curl","8.19.0","","x86_64-linux","/nix/store/xs839lb80zkhgrwqvvan0m4nhb9bp5vm-curl-8.19.0","['/nix/store/xs839lb80zkhgrwqvvan0m4nhb9bp5vm-curl-8.19.0']","/nix/store/rgb7fzkzyc3xspqfqn035scxzs5sc0k8-curl-8.19.0.drv","cpe:2.3:a:curl:curl:8.19.0:*:*:*:*:*:*:*","pkg:nix/curl@8.19.0","","curl","8.19.0","https://curl.se/","False","Command line tool for transferring files with URL syntax","curl","curl","jason@oconal.id.au;contact@scrumplex.net"
"curl-8.19.0.tar.xz","curl-8.19.0.tar.xz","","","builtin","/nix/store/yi6cwjjhqcaqqwiz4bcy49qjrxa8dyrb-curl-8.19.0.tar.xz","['/nix/store/yi6cwjjhqcaqqwiz4bcy49qjrxa8dyrb-curl-8.19.0.tar.xz']","/nix/store/i5kdzszcj4zkj30rl2fnn3x8cx6qf3c2-curl-8.19.0.tar.xz.drv","cpe:2.3:a:curl-8.19.0.tar.xz:curl-8.19.0.tar.xz::*:*:*:*:*:*:*","pkg:nix/curl-8.19.0.tar.xz","https://curl.haxx.se/download/curl-8.19.0.tar.xz","","","","","","","",""
"curl-8.19.0.tar.xz","curl-8.19.0.tar.xz","","","x86_64-linux","/nix/store/yi6cwjjhqcaqqwiz4bcy49qjrxa8dyrb-curl-8.19.0.tar.xz","['/nix/store/yi6cwjjhqcaqqwiz4bcy49qjrxa8dyrb-curl-8.19.0.tar.xz']","/nix/store/yyg4k2q50097pyfp14x83x2yyl8l39sd-curl-8.19.0.tar.xz.drv","cpe:2.3:a:curl-8.19.0.tar.xz:curl-8.19.0.tar.xz::*:*:*:*:*:*:*","pkg:nix/curl-8.19.0.tar.xz","https://curl.haxx.se/download/curl-8.19.0.tar.xz https://github.com/curl/curl/releases/download/curl-8_19_0/curl-8.19.0.tar.xz","","","","","","","",""
"curl-sys-0.4.72+curl-8.6.0","curl-sys-0.4.72+curl-8.6.0","","","x86_64-linux","/nix/store/9sj4q1spgf0b181p43ckgyjq6n6kw4v8-curl-sys-0.4.72+curl-8.6.0","['/nix/store/9sj4q1spgf0b181p43ckgyjq6n6kw4v8-curl-sys-0.4.72+curl-8.6.0']","/nix/store/85pqf3p9y19fdfcfac22b3xm48kc2qsl-curl-sys-0.4.72+curl-8.6.0.drv","cpe:2.3:a:curl-sys-0.4.72+curl-8.6.0:curl-sys-0.4.72+curl-8.6.0::*:*:*:*:*:*:*","pkg:nix/curl-sys-0.4.72%2Bcurl-8.6.0","","","","","","","","",""
"dash-0.5.13.2","dash","0.5.13.2","","x86_64-linux","/nix/store/k0q0wirzk1z3zvmfrajp5wbbh6dk5vrb-dash-0.5.13.2","['/nix/store/k0q0wirzk1z3zvmfrajp5wbbh6dk5vrb-dash-0.5.13.2']","/nix/store/i1m697dhcrgll3cs1dbmx8v64kx04szw-dash-0.5.13.2.drv","cpe:2.3:a:dash:dash:0.5.13.2:*:*:*:*:*:*:*","pkg:nix/dash@0.5.13.2","","dash","0.5.13.2","http://gondor.apana.org.au/~herbert/dash/","False","POSIX-compliant implementation of /bin/sh that aims to be as small as possible","bsd3;gpl2Plus","BSD-3-Clause;GPL-2.0-or-later",""
"dash-0.5.13.2.tar.gz","dash-0.5.13.2.tar.gz","","","x86_64-linux","/nix/store/c6b59bk24v227ff1gcxqmycsg1rnicvi-dash-0.5.13.2.tar.gz","['/nix/store/c6b59bk24v227ff1gcxqmycsg1rnicvi-dash-0.5.13.2.tar.gz']","/nix/store/sy7ywwkwdzswg4aia4c4jy88ljg34xjw-dash-0.5.13.2.tar.gz.drv","cpe:2.3:a:dash-0.5.13.2.tar.gz:dash-0.5.13.2.tar.gz::*:*:*:*:*:*:*","pkg:nix/dash-0.5.13.2.tar.gz","http://gondor.apana.org.au/~herbert/dash/files/dash-0.5.13.2.tar.gz","","","","","","","",""
"data-encoding-2.5.0","data-encoding-2.5.0","","","x86_64-linux","/nix/store/fars25y8p3f4agglxmdar09j0wnsinbh-data-encoding-2.5.0","['/nix/store/fars25y8p3f4agglxmdar09j0wnsinbh-data-encoding-2.5.0']","/nix/store/nz1zlhljvwrx12p33wk9bnz5x5mswsxx-data-encoding-2.5.0.drv","cpe:2.3:a:data-encoding-2.5.0:data-encoding-2.5.0::*:*:*:*:*:*:*","pkg:nix/data-encoding-2.5.0","","","","","","","","",""
"dejagnu-1.6.3","dejagnu","1.6.3","","x86_64-linux","/nix/store/wx5ck3isvs1ziappgb71ixr0ab8ixxck-dejagnu-1.6.3","['/nix/store/wx5ck3isvs1ziappgb71ixr0ab8ixxck-dejagnu-1.6.3']","/nix/store/a46wpsn5whpy0zqy0dp16z98h8nbvbbg-dejagnu-1.6.3.drv","cpe:2.3:a:dejagnu:dejagnu:1.6.3:*:*:*:*:*:*:*","pkg:nix/dejagnu@1.6.3","","dejagnu","1.6.3","https://www.gnu.org/software/dejagnu/","False","Framework for testing other programs","gpl2Plus","GPL-2.0-or-later",""
"dejagnu-1.6.3.tar.gz","dejagnu-1.6.3.tar.gz","","","x86_64-linux","/nix/store/lhfgbqdaizrv41549mm458r900qqya8r-dejagnu-1.6.3.tar.gz","['/nix/store/lhfgbqdaizrv41549mm458r900qqya8r-dejagnu-1.6.3.tar.gz']","/nix/store/83jsbym4i1fsc2aa5c0k6p7n1hgdzgfp-dejagnu-1.6.3.tar.gz.drv","cpe:2.3:a:dejagnu-1.6.3.tar.gz:dejagnu-1.6.3.tar.gz::*:*:*:*:*:*:*","pkg:nix/dejagnu-1.6.3.tar.gz","mirror://gnu/dejagnu/dejagnu-1.6.3.tar.gz","","","","","","","",""
"die-hook","die-hook","","","x86_64-linux","/nix/store/nh7mamvdq39kgivf59hq92ymrhh8mnbc-die-hook","['/nix/store/nh7mamvdq39kgivf59hq92ymrhh8mnbc-die-hook']","/nix/store/inqcg3pfsxgkgc4xlhk0f7lcqvg2iaxl-die-hook.drv","cpe:2.3:a:die-hook:die-hook::*:*:*:*:*:*:*","pkg:nix/die-hook","","die-hook","","","False","","","",""
"die-hook","die-hook","","","x86_64-linux","/nix/store/cni8h48r0c96xjlndndabai63hz9dmzr-die-hook","['/nix/store/cni8h48r0c96xjlndndabai63hz9dmzr-die-hook']","/nix/store/y1ibgxzcc3gbcmv9qmzclm81fplhcm91-die-hook.drv","cpe:2.3:a:die-hook:die-hook::*:*:*:*:*:*:*","pkg:nix/die-hook","","die-hook","","","False","","","",""
"diffutils-3.12","diffutils","3.12","/nix/store/1py1bqrkcp6sipaf3znbprrsc2ac23wi-gnulib-float-h-tests-port-to-C23-PowerPC-GCC.patch /nix/store/3gb2r5srli7xwmvs6mk8bwk374g247cs-musl-llvm.patch","x86_64-linux","/nix/store/cw3a3yz8vrfsz53ypjw8hspy5hzzx2py-diffutils-3.12","['/nix/store/cw3a3yz8vrfsz53ypjw8hspy5hzzx2py-diffutils-3.12']","/nix/store/b9idqbrsn2757qlbj89x1y6zv09274gj-diffutils-3.12.drv","cpe:2.3:a:diffutils:diffutils:3.12:*:*:*:*:*:*:*","pkg:nix/diffutils@3.12","","diffutils","3.12","https://www.gnu.org/software/diffutils/diffutils.html","False","Commands for showing the differences between files (diff, cmp, etc.)","gpl3","GPL-3.0","janne@hess.ooo;simon-hauser@outlook.com;joachim.ernst@helsinki-systems.de"
"diffutils-3.12.tar.xz","diffutils-3.12.tar.xz","","","builtin","/nix/store/h8xhahhcdawxq5xg0niqi044l7fyvppq-diffutils-3.12.tar.xz","['/nix/store/h8xhahhcdawxq5xg0niqi044l7fyvppq-diffutils-3.12.tar.xz']","/nix/store/mag3pq29n9f6jw0rb17crny8ilm4kfjy-diffutils-3.12.tar.xz.drv","cpe:2.3:a:diffutils-3.12.tar.xz:diffutils-3.12.tar.xz::*:*:*:*:*:*:*","pkg:nix/diffutils-3.12.tar.xz","https://ftpmirror.gnu.org/diffutils/diffutils-3.12.tar.xz","","","","","","","",""
"digest-0.10.7","digest-0.10.7","","","x86_64-linux","/nix/store/ybigzh4jxagq3hxbqdldkq29m3xixcah-digest-0.10.7","['/nix/store/ybigzh4jxagq3hxbqdldkq29m3xixcah-digest-0.10.7']","/nix/store/ysfjfxs63pw8vlr5pyyakxwnhrwjbdg3-digest-0.10.7.drv","cpe:2.3:a:digest-0.10.7:digest-0.10.7::*:*:*:*:*:*:*","pkg:nix/digest-0.10.7","","","","","","","","",""
"docbook-style-xsl-non-recursive-string-subst.patch","docbook-style-xsl-non-recursive-string-subst.patch","","","x86_64-linux","/nix/store/am8h4spbaylaj37952zhkqlbbcw394yy-docbook-style-xsl-non-recursive-string-subst.patch","['/nix/store/am8h4spbaylaj37952zhkqlbbcw394yy-docbook-style-xsl-non-recursive-string-subst.patch']","/nix/store/k4sghkq4lkn1hr8k3l278i7gmdir7d90-docbook-style-xsl-non-recursive-string-subst.patch.drv","cpe:2.3:a:docbook-style-xsl-non-recursive-string-subst.patch:docbook-style-xsl-non-recursive-string-subst.patch::*:*:*:*:*:*:*","pkg:nix/docbook-style-xsl-non-recursive-string-subst.patch","https://src.fedoraproject.org/rpms/docbook-style-xsl/raw/e3ae7a97ed1d185594dd35954e1a02196afb205a/f/docbook-style-xsl-non-recursive-string-subst.patch","","","","","","","",""
"docbook-xml-4.3","docbook-xml","4.3","","x86_64-linux","/nix/store/0djyzwpb35vsi8as36713gs8zn70v3sf-docbook-xml-4.3","['/nix/store/0djyzwpb35vsi8as36713gs8zn70v3sf-docbook-xml-4.3']","/nix/store/gvmriavycladl8jjhac1nzw7x6v9syfg-docbook-xml-4.3.drv","cpe:2.3:a:docbook-xml:docbook-xml:4.3:*:*:*:*:*:*:*","pkg:nix/docbook-xml@4.3","","docbook-xml","4.3","","False","","","",""
"docbook-xml-4.3.zip","docbook-xml-4.3.zip","","","x86_64-linux","/nix/store/3kdvplhx6q3wq9g19i75d82bhwr537pl-docbook-xml-4.3.zip","['/nix/store/3kdvplhx6q3wq9g19i75d82bhwr537pl-docbook-xml-4.3.zip']","/nix/store/hgwb8pfvmp69wbwvymvcvs8msk2ldyia-docbook-xml-4.3.zip.drv","cpe:2.3:a:docbook-xml-4.3.zip:docbook-xml-4.3.zip::*:*:*:*:*:*:*","pkg:nix/docbook-xml-4.3.zip","https://docbook.org/xml/4.3/docbook-xml-4.3.zip","","","","","","","",""
"docbook-xml-4.5","docbook-xml","4.5","","x86_64-linux","/nix/store/62v872icm6sy0rgqa94g02azxlm9a2jl-docbook-xml-4.5","['/nix/store/62v872icm6sy0rgqa94g02azxlm9a2jl-docbook-xml-4.5']","/nix/store/aqa3zf7d57g7y2jgyclklvblw27fvi4k-docbook-xml-4.5.drv","cpe:2.3:a:docbook-xml:docbook-xml:4.5:*:*:*:*:*:*:*","pkg:nix/docbook-xml@4.5","","docbook-xml","4.5","","False","","","",""
"docbook-xml-4.5.zip","docbook-xml-4.5.zip","","","x86_64-linux","/nix/store/xwv40nwrym7sk4x2bavsnnihda5z5qqr-docbook-xml-4.5.zip","['/nix/store/xwv40nwrym7sk4x2bavsnnihda5z5qqr-docbook-xml-4.5.zip']","/nix/store/6xgms8wb3fgmfid7h836fg3ssmqnd9yi-docbook-xml-4.5.zip.drv","cpe:2.3:a:docbook-xml-4.5.zip:docbook-xml-4.5.zip::*:*:*:*:*:*:*","pkg:nix/docbook-xml-4.5.zip","https://docbook.org/xml/4.5/docbook-xml-4.5.zip","","","","","","","",""
"docbook-xsl-1.79.2.tar.bz2","docbook-xsl-1.79.2.tar.bz2","","","x86_64-linux","/nix/store/vq0ifa979q5344vxqr98bqfmspyc85an-docbook-xsl-1.79.2.tar.bz2","['/nix/store/vq0ifa979q5344vxqr98bqfmspyc85an-docbook-xsl-1.79.2.tar.bz2']","/nix/store/m77ns5yzfvn8p9qrg0w9r9r4af3danh3-docbook-xsl-1.79.2.tar.bz2.drv","cpe:2.3:a:docbook-xsl-1.79.2.tar.bz2:docbook-xsl-1.79.2.tar.bz2::*:*:*:*:*:*:*","pkg:nix/docbook-xsl-1.79.2.tar.bz2","https://github.com/docbook/xslt10-stylesheets/releases/download/release%2F1.79.2/docbook-xsl-1.79.2.tar.bz2","","","","","","","",""
"docbook-xsl-nons-1.79.2","docbook-xsl-nons","1.79.2","/nix/store/am8h4spbaylaj37952zhkqlbbcw394yy-docbook-style-xsl-non-recursive-string-subst.patch /nix/store/ir6sycy7p1yxbk9vbsdwkwihdr54sv9k-07631601e6602bc49b8eac3aab9d2b35968d3e7a.patch /nix/store/g1l3mp3fh6cm463cyiay8ibgar5igsbx-catalog-legacy-uris.patch","x86_64-linux","/nix/store/wdgkxzkigsfixazp5l4sm8kl48zw5h5z-docbook-xsl-nons-1.79.2","['/nix/store/wdgkxzkigsfixazp5l4sm8kl48zw5h5z-docbook-xsl-nons-1.79.2']","/nix/store/5aplxbm3yb8ybssgri64lgm41q70z21l-docbook-xsl-nons-1.79.2.drv","cpe:2.3:a:docbook-xsl-nons:docbook-xsl-nons:1.79.2:*:*:*:*:*:*:*","pkg:nix/docbook-xsl-nons@1.79.2","","docbook-xsl-nons","1.79.2","https://github.com/docbook/wiki/wiki/DocBookXslStylesheets","False","XSL stylesheets for transforming DocBook documents into HTML and various other formats","mit","MIT",""
"docbook-xsl-nons-1.79.2.tar.bz2","docbook-xsl-nons-1.79.2.tar.bz2","","","x86_64-linux","/nix/store/5cg2x1q3h8c96aszgfxiw83wvw1rz574-docbook-xsl-nons-1.79.2.tar.bz2","['/nix/store/5cg2x1q3h8c96aszgfxiw83wvw1rz574-docbook-xsl-nons-1.79.2.tar.bz2']","/nix/store/gfkbik5iq3xxnfvwpk25rhbmh5nnsr2j-docbook-xsl-nons-1.79.2.tar.bz2.drv","cpe:2.3:a:docbook-xsl-nons-1.79.2.tar.bz2:docbook-xsl-nons-1.79.2.tar.bz2::*:*:*:*:*:*:*","pkg:nix/docbook-xsl-nons-1.79.2.tar.bz2","https://github.com/docbook/xslt10-stylesheets/releases/download/release%2F1.79.2/docbook-xsl-nons-1.79.2.tar.bz2","","","","","","","",""
"docbook-xsl-ns-1.79.2","docbook-xsl-ns","1.79.2","/nix/store/am8h4spbaylaj37952zhkqlbbcw394yy-docbook-style-xsl-non-recursive-string-subst.patch /nix/store/ir6sycy7p1yxbk9vbsdwkwihdr54sv9k-07631601e6602bc49b8eac3aab9d2b35968d3e7a.patch /nix/store/sm351x4zqsa3rvl7ry25cjw60c82jn94-catalog-legacy-uris.patch","x86_64-linux","/nix/store/6622hp4d6y649f9kp7jxpyxzvzhrhjah-docbook-xsl-ns-1.79.2","['/nix/store/6622hp4d6y649f9kp7jxpyxzvzhrhjah-docbook-xsl-ns-1.79.2']","/nix/store/q19x0v8dijd9np85c1rcpdfvdfb1hzrk-docbook-xsl-ns-1.79.2.drv","cpe:2.3:a:docbook-xsl-ns:docbook-xsl-ns:1.79.2:*:*:*:*:*:*:*","pkg:nix/docbook-xsl-ns@1.79.2","","docbook-xsl-ns","1.79.2","https://github.com/docbook/wiki/wiki/DocBookXslStylesheets","False","XSL stylesheets for transforming DocBook documents into HTML and various other formats","mit","MIT",""
"ed-1.22.2","ed","1.22.2","","x86_64-linux","/nix/store/c6grv5gm7rav850gaggagr248wy5r3kq-ed-1.22.2","['/nix/store/c6grv5gm7rav850gaggagr248wy5r3kq-ed-1.22.2']","/nix/store/y5qzw758cdqa3wnkhx4hja3cd68fh93b-ed-1.22.2.drv","cpe:2.3:a:ed:ed:1.22.2:*:*:*:*:*:*:*","pkg:nix/ed@1.22.2","","ed","1.22.2","https://www.gnu.org/software/ed/","False","GNU implementation of the standard Unix editor","gpl3Plus","GPL-3.0-or-later",""
"ed-1.22.2.tar.lz","ed-1.22.2.tar.lz","","","builtin","/nix/store/fm5bpmf4l39vbm4305syr4cm09jfm4xs-ed-1.22.2.tar.lz","['/nix/store/fm5bpmf4l39vbm4305syr4cm09jfm4xs-ed-1.22.2.tar.lz']","/nix/store/mh9lmg3jifh54ph8j35kd8wmxdyhyyni-ed-1.22.2.tar.lz.drv","cpe:2.3:a:ed-1.22.2.tar.lz:ed-1.22.2.tar.lz::*:*:*:*:*:*:*","pkg:nix/ed-1.22.2.tar.lz","https://ftpmirror.gnu.org/ed/ed-1.22.2.tar.lz","","","","","","","",""
"editables-0.5.tar.gz","editables-0.5.tar.gz","","","x86_64-linux","/nix/store/mp04mmd7glpsck0fh7z8wxww31l32vyg-editables-0.5.tar.gz","['/nix/store/mp04mmd7glpsck0fh7z8wxww31l32vyg-editables-0.5.tar.gz']","/nix/store/n33ypl2izj9f6dpvhm69qs7l8izx9yky-editables-0.5.tar.gz.drv","cpe:2.3:a:editables-0.5.tar.gz:editables-0.5.tar.gz::*:*:*:*:*:*:*","pkg:nix/editables-0.5.tar.gz","mirror://pypi/e/editables/editables-0.5.tar.gz","","","","","","","",""
"either-1.11.0","either-1.11.0","","","x86_64-linux","/nix/store/ga7hmgf5d4facz9ihc7q9qraqzwhlmil-either-1.11.0","['/nix/store/ga7hmgf5d4facz9ihc7q9qraqzwhlmil-either-1.11.0']","/nix/store/bhsd0nvahm0r9x6ilvrb0mp92rmdpzwb-either-1.11.0.drv","cpe:2.3:a:either-1.11.0:either-1.11.0::*:*:*:*:*:*:*","pkg:nix/either-1.11.0","","","","","","","","",""
"ensure-newer-sources-hook","ensure-newer-sources-hook","","","x86_64-linux","/nix/store/x6xyx0n078vp8jk8r4dbwvxnb6abbian-ensure-newer-sources-hook","['/nix/store/x6xyx0n078vp8jk8r4dbwvxnb6abbian-ensure-newer-sources-hook']","/nix/store/ibswryg1288wbg2m9a25r26lzap1f1hb-ensure-newer-sources-hook.drv","cpe:2.3:a:ensure-newer-sources-hook:ensure-newer-sources-hook::*:*:*:*:*:*:*","pkg:nix/ensure-newer-sources-hook","","ensure-newer-sources-hook","","","False","","","",""
"ensure-newer-sources-hook.sh","ensure-newer-sources-hook.sh","","","x86_64-linux","/nix/store/adnp3g043f68q85jbslzi40w42l6sm46-ensure-newer-sources-hook.sh","['/nix/store/adnp3g043f68q85jbslzi40w42l6sm46-ensure-newer-sources-hook.sh']","/nix/store/gfljmvfl0049l17r8b9d6c7iyi4rikvk-ensure-newer-sources-hook.sh.drv","cpe:2.3:a:ensure-newer-sources-hook.sh:ensure-newer-sources-hook.sh::*:*:*:*:*:*:*","pkg:nix/ensure-newer-sources-hook.sh","","","","","","","","",""
"env_filter-0.1.0","env_filter-0.1.0","","","x86_64-linux","/nix/store/k5xq7i9jv61zx3a4i7kyi08c3kmq1jpg-env_filter-0.1.0","['/nix/store/k5xq7i9jv61zx3a4i7kyi08c3kmq1jpg-env_filter-0.1.0']","/nix/store/qzirndzjhvxkr2rlk1qxi3qa93rhdn2r-env_filter-0.1.0.drv","cpe:2.3:a:env_filter-0.1.0:env_filter-0.1.0::*:*:*:*:*:*:*","pkg:nix/env_filter-0.1.0","","","","","","","","",""
"env_logger-0.11.3","env_logger-0.11.3","","","x86_64-linux","/nix/store/0zkf5rav0lc8mqnrvzvlb2k8q0kflgrq-env_logger-0.11.3","['/nix/store/0zkf5rav0lc8mqnrvzvlb2k8q0kflgrq-env_logger-0.11.3']","/nix/store/9v3fvmda848s174c2nx6kyf7il1b277d-env_logger-0.11.3.drv","cpe:2.3:a:env_logger-0.11.3:env_logger-0.11.3::*:*:*:*:*:*:*","pkg:nix/env_logger-0.11.3","","","","","","","","",""
"errno-0.3.8","errno-0.3.8","","","x86_64-linux","/nix/store/zhj4palfw24m18d2caqrd1jkbsjsivxy-errno-0.3.8","['/nix/store/zhj4palfw24m18d2caqrd1jkbsjsivxy-errno-0.3.8']","/nix/store/3mps5xljrx5dwp7cx7vaav5d16i14f3x-errno-0.3.8.drv","cpe:2.3:a:errno-0.3.8:errno-0.3.8::*:*:*:*:*:*:*","pkg:nix/errno-0.3.8","","","","","","","","",""
"event-listener-2.5.3","event-listener-2.5.3","","","x86_64-linux","/nix/store/d7payp31apqyd0i1aix9ncakkj7snw98-event-listener-2.5.3","['/nix/store/d7payp31apqyd0i1aix9ncakkj7snw98-event-listener-2.5.3']","/nix/store/mrrnpfak4mx2xgampyskwqg6gzz0s6mm-event-listener-2.5.3.drv","cpe:2.3:a:event-listener-2.5.3:event-listener-2.5.3::*:*:*:*:*:*:*","pkg:nix/event-listener-2.5.3","","","","","","","","",""
"execnet-2.1.1.tar.gz","execnet-2.1.1.tar.gz","","","x86_64-linux","/nix/store/pwx27jvwg1sg0pvbl33hxpqv4frgm3fp-execnet-2.1.1.tar.gz","['/nix/store/pwx27jvwg1sg0pvbl33hxpqv4frgm3fp-execnet-2.1.1.tar.gz']","/nix/store/n1n92w8skqrx86q0ccjc85331scfrll5-execnet-2.1.1.tar.gz.drv","cpe:2.3:a:execnet-2.1.1.tar.gz:execnet-2.1.1.tar.gz::*:*:*:*:*:*:*","pkg:nix/execnet-2.1.1.tar.gz","mirror://pypi/e/execnet/execnet-2.1.1.tar.gz","","","","","","","",""
"expand-response-params","expand-response-params","","","x86_64-linux","/nix/store/gk36k5fd6yqf8kgw9nx3fxp9i9csp8vb-expand-response-params","['/nix/store/gk36k5fd6yqf8kgw9nx3fxp9i9csp8vb-expand-response-params']","/nix/store/4zh6pzpi2r0b1d3avjz2a5bh8bnf0jn0-expand-response-params.drv","cpe:2.3:a:expand-response-params:expand-response-params::*:*:*:*:*:*:*","pkg:nix/expand-response-params","","expand-response-params","","","False","Internal tool used by the nixpkgs wrapper scripts for processing response files","mit","MIT",""
"expand-response-params","expand-response-params","","","x86_64-linux","/nix/store/c55ylcqwbygjv9qqhsw0cn78g76ilwaq-expand-response-params","['/nix/store/c55ylcqwbygjv9qqhsw0cn78g76ilwaq-expand-response-params']","/nix/store/dccs783liz9vlc4vi1mxbl604gcxhpvc-expand-response-params.drv","cpe:2.3:a:expand-response-params:expand-response-params::*:*:*:*:*:*:*","pkg:nix/expand-response-params","","expand-response-params","","","False","Internal tool used by the nixpkgs wrapper scripts for processing response files","mit","MIT",""
